               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.058251,            0.014768,                   0,             0.04459,             0.13333,            0.028414,           0.0092356,            0.078631,            0.014513,                   0,            0.031584,           0.0065842,           0.0065842
                  38,            0.055103,            0.014315,                   0,            0.089364,                 0.3,            0.051928,            0.015997,            0.079939,            0.013123,                   0,            0.029734,           0.0067344,           0.0067344
                  39,            0.052731,             0.01464,                   0,            0.053802,            0.092982,            0.034122,             0.01204,            0.078786,            0.014324,                   0,            0.027883,           0.0068833,           0.0068833
                  40,            0.054653,            0.014757,                   0,            0.041052,            0.033333,            0.037618,            0.014891,            0.079736,            0.013437,                   0,            0.026031,           0.0070308,           0.0070308
                  41,            0.056492,            0.013865,                   0,            0.081623,            0.086172,            0.057543,            0.020532,            0.080991,             0.01256,                   0,            0.024177,            0.007177,            0.007177
                  42,            0.053672,            0.014015,                   0,            0.036368,            0.066667,            0.064161,            0.027681,            0.081083,            0.013214,                   0,            0.022322,           0.0073219,           0.0073219
                  43,            0.051022,            0.014162,                   0,             0.16529,            0.066667,            0.066858,             0.02517,            0.078773,            0.012527,                   0,            0.020465,           0.0074655,           0.0074655
                  44,             0.04608,            0.014672,                   0,             0.39553,                 0.1,            0.093327,            0.025512,            0.082099,            0.012867,                   0,            0.018608,           0.0076077,           0.0076077
                  45,            0.048448,            0.014326,                   0,             0.28092,            0.066667,            0.054987,            0.019168,            0.077796,            0.014076,                   0,            0.016749,           0.0077486,           0.0077486
                  46,            0.049928,            0.013395,                   0,            0.066014,            0.066667,             0.03465,             0.01477,            0.079394,            0.013788,                   0,            0.014888,           0.0078883,           0.0078883
                  47,            0.052172,            0.013111,                   0,            0.056986,             0.16667,            0.044648,            0.018733,            0.074524,             0.01347,                   0,            0.013027,           0.0080266,           0.0080266
                  48,            0.047212,            0.013083,                   0,            0.097853,             0.23333,            0.043857,            0.013606,            0.076096,            0.014132,                   0,            0.011164,           0.0081635,           0.0081635
                  49,            0.049728,             0.01228,                   0,             0.06596,             0.16667,            0.026307,           0.0079437,             0.07865,            0.015959,                   0,           0.0092992,           0.0082992,           0.0082992
                  50,            0.048353,            0.012742,                   0,            0.087066,                 0.2,             0.06263,            0.016076,            0.074522,            0.014719,                   0,             0.00835,             0.00835,             0.00835
                  51,            0.047425,            0.012915,                   0,            0.060739,             0.16667,            0.040067,            0.010705,            0.074276,            0.016598,                   0,             0.00835,             0.00835,             0.00835
                  52,             0.04474,            0.012177,                   0,            0.042526,             0.13333,            0.027148,            0.008816,            0.076236,            0.016201,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.046773,             0.01208,                   0,            0.077683,                 0.1,            0.044089,            0.013683,            0.076292,            0.015146,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.045877,            0.011107,                   0,             0.12939,             0.16667,            0.091002,            0.031461,            0.077237,            0.012747,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.041295,            0.012024,                   0,             0.34187,             0.16667,            0.094309,            0.030644,            0.081707,            0.012932,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.045218,            0.011036,                   0,              0.2925,                 0.2,             0.10447,            0.036023,            0.085071,            0.013178,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.043125,            0.010926,                   0,             0.44373,                 0.2,             0.16147,            0.051606,            0.082742,            0.012932,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.045317,            0.010697,                   0,             0.35603,             0.26667,             0.13027,            0.052735,            0.082783,            0.013649,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.042419,            0.010503,                   0,             0.34568,             0.23333,             0.15435,             0.06176,            0.081326,             0.01325,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.041262,            0.010465,                   0,             0.32342,             0.23333,             0.11168,            0.046931,            0.081841,            0.014214,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.041661,            0.010355,                   0,             0.16016,             0.23333,             0.12271,            0.039134,             0.08069,            0.015268,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.042987,             0.01056,                   0,             0.29957,                 0.2,              0.1208,            0.038058,            0.078363,             0.01527,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.046587,           0.0094495,                   0,             0.26656,                 0.2,             0.15551,            0.058034,            0.076534,            0.014061,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.035687,            0.010927,                   0,             0.38109,             0.26667,             0.16913,            0.078242,            0.073486,            0.014526,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.039977,           0.0095163,                   0,             0.32723,             0.23333,             0.16499,             0.08262,            0.072387,            0.015015,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.038983,           0.0094964,                   0,             0.26166,             0.23333,             0.13049,            0.058938,            0.075012,             0.01717,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.040043,           0.0092258,                   0,             0.36652,                 0.3,             0.15464,            0.066318,            0.071158,            0.017506,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.038486,           0.0093361,                   0,             0.30118,             0.26667,             0.15234,            0.073225,             0.07616,            0.013437,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.037378,           0.0092515,                   0,             0.21319,             0.26667,             0.12263,            0.052032,             0.07326,            0.014057,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.033848,           0.0090442,                   0,             0.18258,                 0.2,             0.11283,            0.037764,            0.073679,             0.01685,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.033775,           0.0089799,                   0,              0.2241,             0.23333,              0.1393,            0.057489,            0.071304,            0.016768,                   0,             0.00769,             0.00769,             0.00769
                  72,             0.03936,           0.0085775,                   0,             0.26192,             0.20114,             0.14005,            0.043407,            0.073704,            0.013971,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.037347,           0.0080988,                   0,             0.34143,             0.26667,             0.17169,            0.059866,            0.075529,            0.014088,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.035645,            0.008197,                   0,              0.2234,                 0.3,             0.11478,            0.052596,            0.076303,            0.014084,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.035099,           0.0080218,                   0,             0.44287,                 0.3,             0.22094,            0.076521,            0.074442,            0.014208,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.037993,           0.0079417,                   0,             0.35152,             0.23333,             0.16808,            0.056434,            0.077528,            0.013458,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.033274,           0.0077235,                   0,             0.35594,             0.33333,             0.20613,            0.061317,            0.075116,            0.012821,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.031898,           0.0078232,                   0,             0.38998,                 0.3,             0.17715,            0.060079,            0.074082,            0.012611,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.031663,           0.0077697,                   0,             0.26618,                 0.5,             0.24546,            0.064091,            0.074066,             0.01219,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.035425,           0.0073914,                   0,             0.35711,             0.33333,             0.24568,            0.070458,            0.073886,            0.012976,                   0,            0.007393,            0.007393,            0.007393
                  81,             0.03701,            0.007356,                   0,             0.38491,             0.33333,             0.19131,            0.066213,            0.074007,            0.012104,                   0,             0.00736,             0.00736,             0.00736
