               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,            0.046409,            0.021045,                   0,             0.65605,             0.27273,             0.44402,             0.13002,            0.062243,            0.013252,                   0,            0.038219,           0.0052186,           0.0052186
                  68,            0.048778,            0.019416,                   0,              0.6636,             0.45455,             0.52544,             0.18155,            0.056832,            0.013516,                   0,            0.037274,           0.0052741,           0.0052741
                  69,            0.045585,            0.016954,                   0,             0.46147,             0.54545,             0.47142,               0.172,            0.063721,            0.012742,                   0,            0.036329,           0.0053289,           0.0053289
                  70,            0.048175,            0.019398,                   0,             0.65964,                 0.5,             0.56791,             0.22983,            0.053243,            0.013474,                   0,            0.035383,            0.005383,            0.005383
                  71,            0.045017,            0.017713,                   0,             0.43023,             0.40909,             0.45154,             0.20132,            0.064513,             0.01217,                   0,            0.034436,           0.0054365,           0.0054365
                  72,            0.046188,            0.016893,                   0,             0.56056,                 0.5,             0.60879,             0.24052,            0.054913,            0.012861,                   0,            0.033489,           0.0054893,           0.0054893
                  73,            0.045062,            0.018349,                   0,             0.50693,                 0.5,             0.53939,             0.23082,            0.060022,            0.012129,                   0,            0.032541,           0.0055414,           0.0055414
                  74,            0.043854,            0.017296,                   0,             0.79886,             0.36364,              0.5473,             0.18257,            0.057699,            0.012483,                   0,            0.031593,           0.0055929,           0.0055929
                  75,            0.043706,            0.015097,                   0,             0.49373,             0.53235,             0.51064,             0.24043,            0.058843,            0.012253,                   0,            0.030644,           0.0056438,           0.0056438
                  76,            0.043843,             0.01685,                   0,             0.62601,             0.36364,              0.4855,             0.20192,            0.055392,            0.012571,                   0,            0.029694,           0.0056939,           0.0056939
                  77,            0.043433,            0.019349,                   0,             0.40296,             0.68182,             0.51774,             0.17153,            0.062065,            0.011863,                   0,            0.028743,           0.0057434,           0.0057434
                  78,            0.048319,            0.016905,                   0,             0.76684,              0.4489,              0.6359,             0.24301,            0.052931,            0.012334,                   0,            0.027792,           0.0057923,           0.0057923
                  79,            0.042056,            0.016433,                   0,             0.66332,             0.26908,             0.34005,             0.14527,             0.06729,            0.010955,                   0,             0.02684,           0.0058405,           0.0058405
                  80,            0.048025,            0.016329,                   0,             0.62263,             0.63636,             0.69625,             0.28128,            0.051872,            0.011938,                   0,            0.025888,            0.005888,            0.005888
                  81,            0.041236,            0.016945,                   0,             0.39932,             0.57447,             0.40716,             0.19099,            0.063937,            0.010845,                   0,            0.024935,           0.0059349,           0.0059349
                  82,            0.047799,            0.014767,                   0,             0.56384,             0.68182,              0.6751,             0.25916,            0.051354,            0.011807,                   0,            0.023981,           0.0059811,           0.0059811
                  83,            0.039672,             0.01744,                   0,              0.3551,             0.59091,             0.45388,              0.2077,            0.057941,            0.011313,                   0,            0.023027,           0.0060266,           0.0060266
                  84,             0.04622,            0.015101,                   0,             0.54669,             0.65825,             0.66808,             0.25432,            0.051708,            0.011633,                   0,            0.022072,           0.0060715,           0.0060715
                  85,            0.041973,            0.016106,                   0,             0.45191,             0.45455,             0.40955,             0.15062,            0.061353,            0.010796,                   0,            0.021116,           0.0061157,           0.0061157
                  86,            0.045807,            0.016826,                   0,              0.4596,             0.65755,             0.62752,             0.24118,            0.051158,            0.011787,                   0,            0.020159,           0.0061593,           0.0061593
                  87,            0.037341,            0.015916,                   0,              0.3707,             0.59091,             0.48822,             0.19951,            0.059541,            0.011194,                   0,            0.019202,           0.0062022,           0.0062022
                  88,             0.04587,            0.014748,                   0,             0.55252,             0.61783,              0.6623,             0.28538,            0.049035,            0.011992,                   0,            0.018244,           0.0062445,           0.0062445
                  89,            0.035415,            0.016644,                   0,             0.34705,             0.63636,             0.45764,             0.20299,            0.059168,            0.010906,                   0,            0.017286,           0.0062861,           0.0062861
                  90,            0.044416,            0.015021,                   0,             0.54358,             0.63636,             0.66544,             0.24722,            0.052387,            0.011628,                   0,            0.016327,            0.006327,            0.006327
                  91,            0.037478,            0.015969,                   0,              0.4064,             0.63636,             0.50143,             0.20845,            0.055637,             0.01104,                   0,            0.015367,           0.0063673,           0.0063673
                  92,            0.042853,            0.016749,                   0,             0.52891,             0.63636,             0.63225,              0.2076,            0.054064,            0.011299,                   0,            0.014407,           0.0064069,           0.0064069
                  93,            0.042111,            0.014973,                   0,             0.35143,             0.59091,             0.48466,             0.22467,            0.054787,            0.010645,                   0,            0.013446,           0.0064458,           0.0064458
                  94,             0.03934,            0.015548,                   0,             0.54994,             0.66688,             0.67742,             0.24491,            0.051378,            0.010945,                   0,            0.012484,           0.0064841,           0.0064841
                  95,            0.038613,            0.016461,                   0,             0.58064,             0.68182,             0.55348,             0.26316,             0.05736,            0.010156,                   0,            0.011522,           0.0065217,           0.0065217
                  96,            0.041091,            0.015933,                   0,             0.74437,             0.68182,             0.76568,             0.26262,            0.048682,            0.011023,                   0,            0.010559,           0.0065587,           0.0065587
                  97,            0.035367,            0.015245,                   0,             0.49636,             0.63636,             0.51881,             0.25185,            0.054538,            0.010364,                   0,            0.009595,            0.006595,            0.006595
                  98,            0.039573,            0.014566,                   0,             0.61784,             0.63636,             0.62586,             0.23149,            0.050618,             0.01104,                   0,           0.0086307,           0.0066307,           0.0066307
                  99,            0.038061,            0.011574,                   0,             0.44202,             0.57647,             0.49396,              0.2412,            0.054109,            0.010356,                   0,           0.0076657,           0.0066657,           0.0066657
                 100,            0.038574,            0.013261,                   0,             0.51421,             0.68182,             0.53862,             0.16248,            0.054212,            0.010845,                   0,              0.0067,              0.0067,              0.0067
                 101,            0.039843,            0.013004,                   0,             0.45845,             0.63636,             0.53854,             0.23901,            0.054642,            0.010444,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.038549,            0.013044,                   0,             0.50816,             0.54545,             0.50033,             0.20519,             0.05344,            0.010781,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.038504,            0.012534,                   0,             0.53309,             0.62315,               0.607,              0.2503,            0.051103,            0.010771,                   0,            0.006634,            0.006634,            0.006634
