               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.057912,            0.015981,                   0,             0.36795,             0.22727,             0.26442,             0.07758,             0.06615,            0.018421,                   0,            0.031584,           0.0065842,           0.0065842
                  38,            0.051509,            0.015288,                   0,             0.46646,             0.18182,             0.25625,             0.12794,            0.069411,            0.016872,                   0,            0.029734,           0.0067344,           0.0067344
                  39,            0.054829,            0.015691,                   0,             0.24675,             0.27273,             0.17046,             0.05319,            0.071273,            0.017376,                   0,            0.027883,           0.0068833,           0.0068833
                  40,            0.050047,             0.01439,                   0,             0.21441,             0.31818,             0.23707,            0.084623,            0.062264,            0.018684,                   0,            0.026031,           0.0070308,           0.0070308
                  41,            0.049222,            0.014198,                   0,             0.31509,             0.27273,             0.29919,            0.093992,             0.07053,            0.017567,                   0,            0.024177,            0.007177,            0.007177
                  42,            0.054473,            0.016347,                   0,             0.35562,             0.36364,             0.32896,             0.12632,            0.062054,            0.018869,                   0,            0.022322,           0.0073219,           0.0073219
                  43,            0.054447,            0.015953,                   0,            0.081381,             0.22727,            0.083804,            0.021756,             0.07715,            0.016771,                   0,            0.020465,           0.0074655,           0.0074655
                  44,            0.050375,            0.014475,                   0,             0.33984,             0.36364,             0.34791,             0.14856,            0.057524,            0.018921,                   0,            0.018608,           0.0076077,           0.0076077
                  45,            0.048669,            0.015146,                   0,              0.1858,             0.22727,              0.1272,            0.039472,            0.071689,            0.016121,                   0,            0.016749,           0.0077486,           0.0077486
                  46,            0.053244,            0.014025,                   0,             0.32633,             0.31818,             0.26614,             0.12877,            0.071105,            0.015423,                   0,            0.014888,           0.0078883,           0.0078883
                  47,            0.050331,            0.015056,                   0,             0.28989,             0.39005,              0.2511,            0.053559,            0.064964,            0.015987,                   0,            0.013027,           0.0080266,           0.0080266
                  48,            0.050983,            0.014994,                   0,             0.37072,             0.31818,             0.36479,             0.17822,            0.071305,            0.014635,                   0,            0.011164,           0.0081635,           0.0081635
                  49,            0.050385,            0.014379,                   0,             0.52153,             0.40909,             0.44277,             0.12982,            0.059379,            0.016918,                   0,           0.0092992,           0.0082992,           0.0082992
                  50,            0.047842,            0.014718,                   0,             0.36903,             0.22727,             0.28138,             0.11137,            0.067581,            0.014301,                   0,             0.00835,             0.00835,             0.00835
                  51,             0.04465,            0.013148,                   0,             0.45469,             0.31818,             0.24006,             0.12467,            0.059132,            0.015657,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.048568,            0.014044,                   0,             0.15124,             0.31818,             0.21822,            0.082514,            0.068033,            0.013937,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.045832,            0.014697,                   0,              0.4835,             0.38359,             0.46553,             0.16513,            0.054741,             0.01572,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.044575,            0.013783,                   0,             0.36456,             0.33957,             0.31141,             0.14259,            0.064262,            0.014191,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.041527,            0.013281,                   0,             0.44103,             0.36364,             0.28975,             0.11533,            0.059738,             0.01552,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.042293,            0.012909,                   0,             0.31494,             0.37649,             0.26548,             0.11776,            0.063153,            0.014187,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.041015,             0.01325,                   0,             0.47608,             0.45435,             0.48126,             0.21619,             0.05566,            0.014786,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.038423,             0.01329,                   0,             0.54531,              0.3823,             0.46853,             0.20639,            0.060523,            0.013739,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.041552,            0.013168,                   0,             0.58663,             0.36364,             0.50528,             0.19904,             0.05286,              0.0144,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.037545,            0.012391,                   0,             0.49764,             0.36041,             0.47491,             0.22015,            0.060691,            0.013449,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.039182,            0.012117,                   0,             0.43785,             0.45455,             0.54402,             0.20068,            0.053621,            0.014034,                   0,             0.00802,             0.00802,             0.00802
                  62,             0.04084,            0.011787,                   0,             0.42189,             0.45455,             0.51318,             0.24549,            0.059672,            0.013161,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.039598,             0.01187,                   0,             0.54599,             0.40909,             0.44905,             0.18203,            0.051648,             0.01424,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.033469,            0.012793,                   0,             0.42457,             0.50318,             0.52609,             0.26209,            0.056244,            0.013538,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.040453,             0.01152,                   0,             0.52217,             0.40909,             0.57519,             0.26661,            0.051415,             0.01368,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.036928,             0.01112,                   0,             0.53192,             0.51703,             0.61215,             0.35177,            0.053855,            0.013542,                   0,            0.007855,            0.007855,            0.007855
                  67,             0.03788,             0.01432,                   0,             0.39706,                 0.5,              0.5202,             0.20345,            0.054409,            0.014183,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.035271,            0.011211,                   0,             0.38508,             0.77273,             0.59966,             0.30367,            0.053321,            0.013529,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.033256,            0.011607,                   0,             0.64518,             0.54545,             0.67305,             0.30364,            0.051452,            0.013672,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.035508,            0.010926,                   0,             0.46351,             0.68182,             0.62294,             0.27589,            0.051047,            0.013382,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.032455,            0.011734,                   0,             0.54024,             0.54545,             0.59222,             0.27685,            0.055999,            0.013132,                   0,             0.00769,             0.00769,             0.00769
                  72,             0.03403,            0.012325,                   0,             0.56692,             0.68182,             0.68061,             0.31677,            0.049587,             0.01302,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.030449,            0.011405,                   0,             0.53034,             0.68182,             0.65319,              0.3108,            0.050315,            0.012892,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.031926,            0.010294,                   0,             0.67561,             0.72727,             0.81443,             0.35782,            0.047855,            0.012487,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.031578,            0.010373,                   0,             0.66648,                 0.5,             0.65148,             0.23985,            0.053797,             0.01284,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.033497,           0.0098593,                   0,             0.56258,                 0.5,             0.63137,             0.25174,            0.054815,            0.013264,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.030288,            0.010299,                   0,             0.54586,             0.31818,             0.42604,              0.1869,            0.057974,            0.014011,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.033262,            0.010207,                   0,              0.5348,             0.63636,             0.68495,             0.28735,            0.054996,            0.012148,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.033387,            0.010903,                   0,              0.7823,             0.49057,             0.66385,              0.3132,            0.050576,             0.01252,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.029016,            0.010542,                   0,              0.7726,             0.68182,             0.80243,             0.38262,            0.047689,            0.011932,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.028965,           0.0099161,                   0,             0.78323,             0.49315,             0.66192,             0.32317,            0.053794,            0.012407,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.030581,           0.0096901,                   0,              0.5933,             0.81818,             0.74952,              0.3094,            0.051201,            0.012043,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.033879,            0.011163,                   0,             0.72564,             0.45455,             0.56814,             0.27112,            0.055553,            0.013033,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.027167,           0.0089517,                   0,             0.54364,             0.59091,             0.59423,             0.25297,            0.052681,            0.013334,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.027055,           0.0086619,                   0,             0.75767,             0.54545,             0.60213,             0.31174,            0.052817,            0.011833,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.029651,           0.0084711,                   0,             0.77548,             0.63636,             0.77238,             0.37081,            0.047422,            0.011877,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.028957,           0.0094725,                   0,             0.83774,             0.59091,             0.71492,              0.3317,            0.048962,            0.011557,                   0,            0.007162,            0.007162,            0.007162
                  88,             0.03152,           0.0095452,                   0,             0.70771,              0.6609,             0.76014,             0.37366,            0.046655,            0.012167,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.029183,           0.0080698,                   0,             0.92049,             0.52709,             0.71303,             0.36803,            0.053369,            0.012098,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.027368,            0.009078,                   0,             0.66469,             0.72727,             0.76046,              0.3333,            0.049124,            0.012302,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.030244,           0.0099727,                   0,             0.93502,             0.54545,             0.66891,             0.36543,            0.053573,            0.012238,                   0,             0.00703,             0.00703,             0.00703
