               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.055611,            0.014985,            0.018893,              0.5957,             0.09375,             0.10367,            0.032346,            0.081107,             0.01244,              0.0323,             0.03528,             0.00628,             0.00628
                  36,            0.059031,            0.014595,            0.018872,             0.55655,             0.09375,             0.10111,            0.047174,             0.08093,            0.012386,            0.033728,            0.033433,           0.0064328,           0.0064328
                  37,            0.057017,            0.014862,             0.01671,              0.5767,             0.09375,             0.10061,            0.045324,            0.078973,            0.012217,            0.032263,            0.031584,           0.0065842,           0.0065842
                  38,            0.055718,            0.014009,            0.016533,             0.58309,             0.03125,            0.068239,            0.018855,            0.075283,            0.012394,            0.033746,            0.029734,           0.0067344,           0.0067344
                  39,            0.055146,            0.014232,            0.016558,             0.65048,             0.03125,            0.087633,            0.031415,            0.076071,            0.012226,              0.0328,            0.027883,           0.0068833,           0.0068833
                  40,            0.052582,              0.0148,            0.016546,             0.68188,              0.0625,            0.076712,            0.032618,            0.080081,            0.012091,             0.04093,            0.026031,           0.0070308,           0.0070308
                  41,            0.054377,            0.013752,            0.015509,             0.63711,              0.0625,            0.083628,            0.035022,            0.072253,            0.012718,            0.032098,            0.024177,            0.007177,            0.007177
                  42,            0.050705,            0.013885,             0.01387,             0.94871,             0.03125,            0.054073,              0.0178,            0.074804,            0.012085,            0.045349,            0.022322,           0.0073219,           0.0073219
                  43,            0.053992,            0.013363,            0.012329,             0.16166,            0.090558,            0.064056,            0.034637,            0.074552,            0.012039,            0.039825,            0.020465,           0.0074655,           0.0074655
                  44,            0.056517,            0.012947,            0.011558,            0.080442,              0.0625,            0.058461,            0.036282,            0.078482,            0.011705,            0.040771,            0.018608,           0.0076077,           0.0076077
                  45,            0.055013,            0.013009,            0.013451,            0.043454,              0.0625,            0.067862,            0.029121,            0.076328,            0.011818,            0.036749,            0.016749,           0.0077486,           0.0077486
                  46,            0.054536,            0.012685,            0.010642,             0.51644,             0.03125,            0.037816,            0.014252,            0.075538,            0.011745,            0.050488,            0.014888,           0.0078883,           0.0078883
                  47,            0.055379,            0.012396,             0.01231,           0.0032979,             0.60268,             0.01602,           0.0052825,            0.082778,            0.010847,            0.036121,            0.013027,           0.0080266,           0.0080266
                  48,            0.050341,            0.012533,            0.011596,            0.029937,             0.09375,            0.051591,            0.013096,            0.081621,            0.010843,            0.042365,            0.011164,           0.0081635,           0.0081635
                  49,            0.053142,            0.011288,             0.00987,            0.018878,             0.09375,            0.043057,            0.014452,            0.085679,            0.010456,            0.043506,           0.0092992,           0.0082992,           0.0082992
                  50,            0.053093,             0.01185,           0.0078246,            0.051642,            0.095818,             0.05559,            0.025257,            0.086883,            0.010149,            0.043921,             0.00835,             0.00835,             0.00835
                  51,            0.051062,            0.011954,           0.0098679,             0.22298,             0.12946,            0.086845,            0.030301,            0.084752,            0.010397,            0.048206,             0.00835,             0.00835,             0.00835
                  52,            0.049476,            0.011353,           0.0083387,             0.35897,             0.12946,              0.0801,            0.043086,            0.079825,            0.011398,            0.048389,            0.008317,            0.008317,            0.008317
                  53,             0.04968,            0.011244,           0.0061722,            0.077951,            0.035714,             0.02206,           0.0094149,            0.084653,             0.01123,            0.049304,            0.008284,            0.008284,            0.008284
                  54,            0.052305,            0.010679,            0.007285,           0.0040477,             0.63393,           0.0080095,           0.0026941,            0.088994,            0.010763,            0.041907,            0.008251,            0.008251,            0.008251
                  55,            0.051471,            0.011023,           0.0056522,            0.014133,             0.03125,           0.0082454,           0.0020975,             0.09647,           0.0097256,            0.035474,            0.008218,            0.008218,            0.008218
                  56,             0.05099,            0.010823,           0.0061524,            0.063217,             0.10268,            0.025904,           0.0088829,            0.094707,           0.0098038,            0.031378,            0.008185,            0.008185,            0.008185
                  57,            0.051826,             0.01054,           0.0049719,            0.028241,            0.035714,            0.024948,            0.009585,            0.092957,            0.009861,            0.028119,            0.008152,            0.008152,            0.008152
                  58,            0.047786,            0.010514,           0.0054653,             0.14046,             0.16964,            0.051715,            0.022559,             0.08905,           0.0099506,            0.028766,            0.008119,            0.008119,            0.008119
                  59,            0.047309,             0.01025,           0.0044609,             0.53919,             0.12734,             0.12349,            0.028035,            0.088786,            0.010191,            0.032355,            0.008086,            0.008086,            0.008086
                  60,             0.04525,            0.010185,           0.0043043,             0.65717,              0.0625,            0.059384,            0.020384,            0.086601,            0.010218,            0.044696,            0.008053,            0.008053,            0.008053
                  61,            0.047676,            0.010052,           0.0041775,             0.10777,             0.22321,            0.052433,            0.021311,            0.083095,            0.010845,            0.046057,             0.00802,             0.00802,             0.00802
                  62,            0.049371,           0.0094135,           0.0032821,             0.20032,             0.19196,             0.08494,            0.032457,            0.076403,            0.010853,            0.048572,            0.007987,            0.007987,            0.007987
                  63,            0.049622,           0.0090917,           0.0045528,             0.64641,               0.125,             0.11409,            0.050727,               0.075,            0.011532,            0.052344,            0.007954,            0.007954,            0.007954
                  64,            0.044457,           0.0096556,           0.0036675,             0.54612,             0.19196,             0.14321,            0.049433,             0.07492,            0.012779,            0.047461,            0.007921,            0.007921,            0.007921
                  65,            0.045394,           0.0092896,            0.003454,             0.41515,             0.19643,             0.13356,            0.067857,            0.070509,            0.012947,            0.048706,            0.007888,            0.007888,            0.007888
                  66,            0.043334,           0.0087743,           0.0031126,             0.22414,             0.19643,             0.10761,            0.058228,            0.074002,            0.013506,            0.054138,            0.007855,            0.007855,            0.007855
                  67,            0.043365,           0.0090487,           0.0034823,             0.27717,             0.16071,            0.084716,            0.029347,            0.075438,            0.013622,            0.058264,            0.007822,            0.007822,            0.007822
                  68,            0.044853,           0.0087107,            0.003263,             0.41927,             0.19213,              0.1326,            0.064173,            0.069942,            0.011787,            0.060156,            0.007789,            0.007789,            0.007789
                  69,            0.045319,           0.0083775,           0.0024151,             0.65922,             0.16071,             0.16698,            0.083868,            0.071106,            0.010933,            0.062805,            0.007756,            0.007756,            0.007756
                  70,            0.043462,           0.0089548,           0.0028388,             0.45009,             0.19196,            0.088803,            0.042172,            0.073249,            0.012451,            0.063403,            0.007723,            0.007723,            0.007723
                  71,            0.044971,           0.0084735,           0.0019369,             0.64482,               0.125,            0.093507,            0.042623,            0.073378,            0.012835,            0.065442,             0.00769,             0.00769,             0.00769
